Date,Open,High,Low,Close,Adj Close,Volume
2006-02-22,59.009998,59.200001,58.700001,59.029999,34.874035,8647200
2006-02-23,59.000000,59.060001,58.450001,58.590000,34.614090,9753300
2006-02-24,58.689999,58.689999,57.419998,57.759998,34.317017,10373100
2006-02-27,57.959999,58.549999,57.830002,57.910000,34.406136,7007800
2006-02-28,57.810001,57.919998,57.419998,57.650002,34.251659,8942200
2006-03-01,57.619999,57.820000,57.450001,57.660000,34.257603,7141200
2006-03-02,57.500000,58.259998,57.450001,57.689999,34.275436,7794500
2006-03-03,57.549999,58.119999,57.470001,57.470001,34.144737,6462400
2006-03-06,57.570000,58.070000,57.509998,57.849998,34.370476,7349500
2006-03-07,57.529999,58.310001,57.529999,58.220001,34.590328,9560000
2006-03-08,58.150002,58.849998,57.830002,58.740002,34.899269,7423700
2006-03-09,58.950001,58.970001,58.250000,58.310001,34.643787,8570900
2006-03-10,58.650002,59.040001,58.500000,59.040001,35.077522,9240900
2006-03-13,59.349998,59.369999,59.000000,59.080002,35.101273,6219700
2006-03-14,59.150002,59.400002,59.029999,59.290001,35.226059,7888100
2006-03-15,59.150002,59.950001,59.099998,59.799999,35.529041,8900800
2006-03-16,59.950001,60.230000,59.700001,60.020000,35.659756,10785400
2006-03-17,60.400002,60.400002,60.150002,60.340000,35.849888,11512300
2006-03-20,60.400002,60.549999,60.299999,60.480000,35.933052,5889200
2006-03-21,60.779999,60.840000,60.410000,60.570000,35.986519,7880000
2006-03-22,60.299999,61.099998,60.299999,61.000000,36.241993,7066500
2006-03-23,60.770000,60.900002,60.619999,60.810001,36.129139,6944600
2006-03-24,60.660000,60.799999,60.290001,60.389999,35.879574,5179200
2006-03-27,60.070000,60.400002,59.750000,59.939999,35.612228,7469400
2006-03-28,59.799999,59.869999,59.509998,59.599998,35.410225,7750000
2006-03-29,59.619999,59.799999,59.349998,59.509998,35.356754,6631700
2006-03-30,59.220001,59.650002,59.200001,59.349998,35.261696,7838600
2006-03-31,59.450001,59.730000,59.060001,59.220001,35.184467,9704000
2006-04-03,59.490002,59.759998,59.119999,59.169998,35.154732,9271700
2006-04-04,59.270000,59.310001,58.750000,58.820000,34.946793,9506700
2006-04-05,58.599998,58.980000,58.310001,58.400002,34.697269,8809200
2006-04-06,58.400002,58.740002,58.110001,58.500000,34.756672,6432000
2006-04-07,58.450001,58.720001,57.700001,57.830002,34.358620,8974300
2006-04-10,57.849998,57.910000,57.520000,57.709999,34.287304,9309100
2006-04-11,57.709999,58.020000,57.320000,57.750000,34.311081,9114500
2006-04-12,57.849998,57.990002,57.759998,57.869999,34.382374,6708200
2006-04-13,57.840000,58.000000,57.529999,57.910000,34.406136,7339900
2006-04-17,57.680000,57.820000,57.459999,57.650002,34.251659,8810800
2006-04-18,57.700001,58.139999,57.669998,58.130001,34.536858,12658300
2006-04-19,58.279999,58.380001,57.849998,58.020000,34.471493,9145600
2006-04-20,58.060001,58.500000,58.020000,58.220001,34.590328,7619600
2006-04-21,58.500000,58.599998,58.060001,58.369999,34.679451,10014200
2006-04-24,58.509998,58.610001,58.189999,58.330002,34.655682,8139300
2006-04-25,58.320000,58.450001,58.119999,58.209999,34.584362,8543400
2006-04-26,58.380001,58.639999,58.290001,58.540001,34.780457,10586700
2006-04-27,58.200001,58.919998,58.200001,58.650002,34.845806,11577800
2006-04-28,58.650002,58.790001,58.500000,58.610001,34.822029,8572000
2006-05-01,58.709999,58.779999,58.549999,58.590000,34.810146,7541800
2006-05-02,58.770000,58.959999,58.599998,58.669998,34.857685,5591900
2006-05-03,58.529999,58.700001,58.240002,58.349998,34.667557,9377700
2006-05-04,58.439999,58.470001,58.189999,58.259998,34.614086,7798600
2006-05-05,58.500000,58.820000,58.349998,58.700001,34.875504,7049700
2006-05-08,58.700001,58.880001,58.650002,58.709999,34.881447,5945200
2006-05-09,58.700001,58.790001,58.320000,58.360001,34.673500,7158300
2006-05-10,58.400002,58.490002,58.250000,58.320000,34.649734,7834700
2006-05-11,58.660000,59.070000,58.599998,58.840000,34.958672,9805800
2006-05-12,58.400002,59.250000,58.400002,58.830002,34.952751,10235800
2006-05-15,58.970001,60.009998,58.900002,59.970001,35.630039,10776200
2006-05-16,59.959999,60.480000,59.849998,60.250000,35.796413,8264500
2006-05-17,60.000000,60.790001,59.950001,60.130001,35.725105,13707900
2006-05-18,60.299999,60.480000,60.040001,60.139999,35.731052,8518000
2006-05-19,60.160000,60.240002,59.630001,59.900002,35.588455,13160600
2006-05-22,59.680000,60.200001,59.650002,59.860001,35.564693,9614000
2006-05-23,60.150002,60.549999,59.970001,60.000000,35.647884,10327900
2006-05-24,60.119999,60.930000,59.990002,60.790001,36.117233,12877100
2006-05-25,60.910000,60.910000,60.150002,60.450001,36.138172,8717200
2006-05-26,60.840000,60.889999,60.480000,60.689999,36.281635,6199600
2006-05-30,60.480000,60.549999,59.820000,59.849998,35.779465,7840900
2006-05-31,60.139999,60.279999,59.880001,60.220001,36.000664,8260300
2006-06-01,60.250000,60.700001,60.209999,60.650002,36.257729,5661800
2006-06-02,60.700001,61.009998,60.450001,60.740002,36.311527,6666600
2006-06-05,60.349998,60.500000,60.090000,60.130001,35.946865,6921900
2006-06-06,60.439999,61.250000,60.360001,60.939999,36.431110,10568900
2006-06-07,61.119999,61.689999,61.009998,61.169998,36.568600,9507200
2006-06-08,61.180000,61.750000,61.040001,61.560001,36.801743,12528800
2006-06-09,61.430000,61.680000,61.320000,61.380001,36.694126,8621700
2006-06-12,61.450001,61.660000,61.340000,61.380001,36.694126,6507600
2006-06-13,61.549999,61.689999,61.009998,61.049999,36.496845,12088300
2006-06-14,61.279999,61.380001,60.959999,61.250000,36.616428,8972700
2006-06-15,61.150002,61.509998,60.919998,61.470001,36.747932,8863300
2006-06-16,61.299999,61.750000,61.299999,61.680000,36.873486,11648700
2006-06-19,61.599998,61.680000,61.320000,61.349998,36.676216,9989800
2006-06-20,61.369999,61.700001,61.209999,61.529999,36.783802,6927900
2006-06-21,61.500000,61.900002,61.500000,61.790001,36.939247,6998600
2006-06-22,61.299999,62.000000,60.919998,61.180000,36.574562,7812800
2006-06-23,61.060001,61.740002,61.000000,61.320000,36.658253,5004600
2006-06-26,59.599998,60.259998,59.500000,60.209999,35.994682,15467400
2006-06-27,60.220001,60.259998,59.509998,59.549999,35.600136,10361800
2006-06-28,59.520000,59.580002,58.970001,59.230000,35.408821,9490700
2006-06-29,59.250000,60.150002,59.099998,59.889999,35.803375,8491000
2006-06-30,60.139999,60.349998,59.910000,59.919998,35.821312,10294200
2006-07-03,60.130001,60.380001,60.020000,60.150002,35.958824,3302400
2006-07-05,59.799999,60.419998,59.799999,60.040001,35.893055,6556400
2006-07-06,60.119999,60.689999,60.049999,60.520000,36.180016,5631800
2006-07-07,60.599998,60.869999,60.430000,60.619999,36.239780,5353100
2006-07-10,60.849998,60.990002,60.700001,60.950001,36.437080,4732500
2006-07-11,60.950001,60.990002,60.599998,60.770000,36.329460,7102700
2006-07-12,60.810001,60.950001,60.570000,60.619999,36.239780,6169400
2006-07-13,60.730000,60.759998,60.169998,60.270000,36.030556,8022400
2006-07-14,60.310001,61.060001,60.150002,60.459999,36.144142,7532000
2006-07-17,60.549999,61.299999,60.549999,60.910000,36.413155,7284200
2006-07-18,60.799999,61.020000,59.680000,60.599998,36.227837,8302900
2006-07-19,60.820000,61.490002,60.490002,61.310001,36.652283,8465000
2006-07-20,61.200001,61.730000,61.200001,61.369999,36.688145,5563200
2006-07-21,61.669998,61.990002,61.570000,61.730000,36.903355,8654400
2006-07-24,61.669998,62.000000,61.630001,61.980000,37.052811,7828200
2006-07-25,61.500000,62.000000,61.490002,62.000000,37.064777,6303500
2006-07-26,61.750000,62.150002,61.650002,62.049999,37.094677,5660300
2006-07-27,62.150002,62.570000,62.049999,62.560001,37.399563,7658600
2006-07-28,62.549999,63.000000,62.450001,62.919998,37.614773,7786400
2006-07-31,62.669998,62.880001,62.529999,62.549999,37.393581,7059400
2006-08-01,62.380001,62.849998,62.290001,62.680000,37.471310,4551700
2006-08-02,63.099998,63.200001,62.880001,63.150002,37.752285,7410800
2006-08-03,63.099998,63.340000,63.040001,63.080002,37.710419,6561400
2006-08-04,63.250000,63.700001,63.180000,63.529999,37.979439,6653300
2006-08-07,63.250000,63.439999,63.160000,63.270000,37.824020,6313600
2006-08-08,63.419998,63.709999,63.400002,63.560001,37.997383,5236200
2006-08-09,63.680000,63.720001,63.029999,63.320000,37.853897,6124000
2006-08-10,63.360001,63.750000,63.299999,63.549999,37.991398,5437400
2006-08-11,63.560001,63.790001,63.400002,63.470001,37.943596,7514200
2006-08-14,63.950001,64.000000,63.740002,63.910000,38.206615,7374800
2006-08-15,64.000000,64.480003,63.849998,64.410004,38.505527,7192900
2006-08-16,64.480003,64.750000,64.419998,64.610001,38.625095,5706400
2006-08-17,64.660004,64.680000,64.129997,64.230003,38.397919,8482200
2006-08-18,64.389999,64.599998,64.150002,64.419998,38.511497,7185900
2006-08-21,64.269997,64.580002,64.190002,64.269997,38.421829,7325900
2006-08-22,64.239998,64.339996,64.029999,64.160004,38.356079,8278700
2006-08-23,64.000000,64.059998,63.799999,63.910000,38.206615,6592900
2006-08-24,64.300003,65.129997,64.239998,65.000000,38.858253,10664000
2006-08-25,64.730003,64.889999,64.610001,64.669998,38.885281,5534200
2006-08-28,64.790001,64.870003,64.550003,64.580002,38.831192,5976100
2006-08-29,64.500000,64.650002,64.300003,64.599998,38.843197,5313000
2006-08-30,64.720001,64.800003,64.599998,64.599998,38.843197,4434500
2006-08-31,64.660004,64.739998,64.419998,64.660004,38.879295,4613000
2006-09-01,64.870003,64.889999,64.580002,64.720001,38.915363,4693200
2006-09-05,64.599998,64.739998,64.209999,64.309998,38.668842,7092400
2006-09-06,64.000000,64.250000,63.919998,63.919998,38.434338,8509800
2006-09-07,63.509998,63.700001,63.250000,63.459999,38.157742,7407100
2006-09-08,63.509998,63.750000,63.380001,63.590000,38.235901,5914300
2006-09-11,63.650002,64.059998,63.590000,64.040001,38.506477,5211600
2006-09-12,63.959999,64.089996,63.730000,63.830002,38.380226,6994400
2006-09-13,63.950001,64.029999,63.779999,63.810001,38.368195,6285700
2006-09-14,63.750000,63.849998,63.419998,63.730000,38.320095,5393700
2006-09-15,63.599998,64.139999,63.599998,63.790001,38.356163,9656600
2006-09-18,63.950001,64.330002,63.889999,64.160004,38.578651,6976100
2006-09-19,64.160004,64.199997,63.950001,64.180000,38.590660,5246800
2006-09-20,64.400002,64.500000,64.139999,64.190002,38.596691,6282100
2006-09-21,64.169998,64.410004,64.050003,64.230003,38.620743,7406900
2006-09-22,64.040001,64.110001,63.849998,63.959999,38.458382,5604800
2006-09-25,64.250000,64.339996,64.019997,64.190002,38.596691,5748400
2006-09-26,64.400002,64.720001,64.349998,64.669998,38.885281,5894200
2006-09-27,64.540001,64.870003,64.519997,64.820000,38.975494,5516500
2006-09-28,64.879997,65.040001,64.809998,64.900002,39.023613,5016400
2006-09-29,64.940002,65.010002,64.650002,64.940002,39.047638,7671300
2006-10-02,65.000000,65.330002,64.940002,65.089996,39.137840,6237000
2006-10-03,65.059998,65.680000,64.970001,65.500000,39.384365,6944900
2006-10-04,65.540001,65.879997,65.370003,65.830002,39.582806,6168300
2006-10-05,65.300003,65.639999,65.110001,65.110001,39.149868,7998400
2006-10-06,65.010002,65.160004,64.860001,65.059998,39.119801,7134500
2006-10-09,64.900002,65.000000,64.660004,64.870003,39.005562,5545700
2006-10-10,64.839996,64.980003,64.699997,64.959999,39.059677,6047100
2006-10-11,64.889999,65.199997,64.800003,65.099998,39.143841,4855700
2006-10-12,65.230003,65.290001,64.779999,64.839996,38.987518,7902000
2006-10-13,65.739998,65.739998,64.500000,64.580002,38.831192,6413600
2006-10-16,65.050003,65.080002,64.699997,64.930000,39.041622,6357100
2006-10-17,65.629997,66.500000,65.500000,66.080002,39.733112,15308200
2006-10-18,66.680000,68.150002,66.500000,68.150002,40.977787,17880100
2006-10-19,68.000000,68.220001,67.839996,68.040001,40.911636,8608800
2006-10-20,68.400002,69.139999,68.269997,68.620003,41.260403,12064700
2006-10-23,68.349998,69.410004,68.330002,69.099998,41.548988,8941400
2006-10-24,68.599998,68.860001,68.260002,68.750000,41.338554,10853500
2006-10-25,68.750000,68.949997,68.470001,68.830002,41.386635,7007400
2006-10-26,68.769997,68.889999,68.080002,68.820000,41.380661,8171600
2006-10-27,68.599998,68.639999,68.000000,68.169998,40.989796,7945500
2006-10-30,68.330002,68.360001,67.550003,67.699997,40.707184,9175200
2006-10-31,67.800003,67.800003,67.230003,67.400002,40.526821,11950600
2006-11-01,67.379997,67.570000,66.849998,67.180000,40.394535,11145700
2006-11-02,67.150002,68.000000,67.089996,67.900002,40.827473,10374400
2006-11-03,68.000000,68.320000,67.760002,67.809998,40.773331,7102500
2006-11-06,68.230003,68.489998,67.589996,68.419998,41.140125,8041300
2006-11-07,68.169998,69.029999,68.139999,68.709999,41.314491,10671300
2006-11-08,68.029999,68.300003,67.410004,67.989998,40.881561,14318400
2006-11-09,67.519997,67.739998,65.820000,66.150002,39.775211,16574400
2006-11-10,66.000000,66.309998,65.480003,66.290001,39.859398,10113100
2006-11-13,66.250000,66.779999,65.750000,65.940002,39.648937,8794200
2006-11-14,65.419998,66.730003,65.309998,66.559998,40.021736,11365200
2006-11-15,66.559998,67.000000,66.419998,66.540001,40.009712,7773700
2006-11-16,66.500000,66.639999,65.809998,66.529999,40.003685,10445700
2006-11-17,66.639999,67.599998,66.550003,67.239998,40.430611,11117500
2006-11-20,67.580002,67.599998,66.830002,67.010002,40.292320,7973900
2006-11-21,66.900002,67.059998,66.309998,66.599998,40.045776,8304100
2006-11-22,66.510002,66.949997,66.489998,66.769997,40.148006,6992300
2006-11-24,66.500000,66.550003,65.849998,65.849998,39.818455,2874100
2006-11-27,65.500000,65.830002,65.220001,65.650002,39.697517,9429200
2006-11-28,65.550003,66.080002,65.519997,65.970001,39.891006,8083100
2006-11-29,65.900002,66.320000,65.730003,66.199997,40.030071,6778700
2006-11-30,66.199997,66.430000,65.680000,65.910004,39.854744,7799300
2006-12-01,65.910004,66.059998,65.330002,65.970001,39.891006,8947400
2006-12-04,66.389999,66.720001,65.809998,66.279999,40.078468,7785800
2006-12-05,66.349998,66.370003,65.940002,66.169998,40.011948,6564300
2006-12-06,66.250000,66.250000,65.800003,66.029999,39.927311,7099900
2006-12-07,66.250000,66.639999,65.949997,66.059998,39.945446,10418400
2006-12-08,65.900002,66.250000,65.680000,65.949997,39.878910,6126200
2006-12-11,65.959999,66.000000,65.459999,65.699997,39.727749,7725100
2006-12-12,65.779999,65.900002,65.290001,65.580002,39.655178,8935000
2006-12-13,65.800003,66.000000,65.419998,65.470001,39.588680,8856700
2006-12-14,65.779999,66.620003,65.519997,66.250000,40.060326,9256500
2006-12-15,66.400002,66.570000,65.500000,66.290001,40.084511,12798000
2006-12-18,66.220001,66.839996,66.220001,66.599998,40.271954,7896700
2006-12-19,66.650002,67.250000,66.629997,66.879997,40.441269,10245500
2006-12-20,66.650002,66.889999,66.339996,66.430000,40.169170,9780100
2006-12-21,66.230003,66.379997,65.879997,66.000000,39.909157,8729100
2006-12-22,65.779999,65.949997,65.449997,65.650002,39.697517,6067500
2006-12-26,65.599998,65.779999,65.480003,65.639999,39.691479,3804300
2006-12-27,65.940002,66.150002,65.779999,66.010002,39.915215,5168900
2006-12-28,65.860001,66.599998,65.860001,66.419998,40.163120,5450100
2006-12-29,66.169998,66.570000,65.860001,66.019997,39.921253,5877100
2007-01-03,66.129997,67.099998,66.110001,66.400002,40.151031,12845300
2007-01-04,65.900002,67.620003,65.900002,67.230003,40.652924,11262000
2007-01-05,66.800003,67.250000,66.500000,66.620003,40.284073,8141100
2007-01-08,66.510002,66.750000,66.050003,66.510002,40.217545,6180400
2007-01-09,66.599998,66.849998,66.129997,66.260002,40.066380,7147100
2007-01-10,66.559998,66.559998,66.070000,66.150002,39.999855,6528700
2007-01-11,66.400002,66.839996,66.279999,66.730003,40.350574,6371500
2007-01-12,66.449997,66.800003,66.300003,66.639999,40.296146,6189400
2007-01-16,66.650002,66.750000,66.300003,66.540001,40.235687,7963700
2007-01-17,66.599998,67.379997,66.419998,66.870003,40.435234,9189900
2007-01-18,66.459999,67.989998,66.300003,67.709999,40.943161,10695600
2007-01-19,68.000000,68.220001,67.529999,67.760002,40.973396,13473300
2007-01-22,68.000000,68.110001,67.169998,67.180000,40.622688,10245500
2007-01-23,66.989998,67.239998,66.129997,66.500000,40.211487,9698300
2007-01-24,66.410004,67.089996,66.300003,67.010002,40.519894,7665500
2007-01-25,66.809998,67.040001,66.500000,66.680000,40.320339,7727900
2007-01-26,66.680000,66.870003,65.989998,66.070000,39.951466,10773000
2007-01-29,66.250000,66.400002,66.000000,66.150002,39.999855,8152700
2007-01-30,66.150002,66.599998,66.099998,66.389999,40.144989,7171900
2007-01-31,66.389999,67.019997,66.150002,66.800003,40.392891,8171600
2007-02-01,66.800003,67.070000,66.500000,67.010002,40.519894,9232500
2007-02-02,67.000000,67.150002,66.489998,66.580002,40.259869,11317500
2007-02-05,66.379997,66.599998,66.099998,66.300003,40.090569,7526200
2007-02-06,66.389999,66.430000,65.790001,66.000000,39.909157,8180100
2007-02-07,66.000000,66.099998,65.650002,65.800003,39.788216,7795300
2007-02-08,65.760002,65.970001,65.599998,65.760002,39.764015,7340100
2007-02-09,65.860001,66.099998,65.529999,65.599998,39.667263,7107600
2007-02-12,65.720001,65.870003,65.360001,65.459999,39.582619,6067300
2007-02-13,65.410004,65.519997,65.279999,65.379997,39.534248,8583600
2007-02-14,65.559998,65.900002,65.400002,65.849998,39.818455,7254900
2007-02-15,65.750000,65.930000,65.589996,65.790001,39.782162,7350800
2007-02-16,65.650002,65.739998,65.239998,65.510002,39.612862,12927000
2007-02-20,65.400002,65.830002,65.260002,65.459999,39.582619,9384300
2007-02-21,65.260002,65.400002,64.959999,65.000000,39.304470,12036200
2007-02-22,64.970001,65.070000,64.650002,64.779999,39.171436,12930900
2007-02-23,64.610001,64.610001,63.990002,64.150002,39.016342,11586300
2007-02-26,64.250000,64.489998,64.010002,64.300003,39.107582,10483200
2007-02-27,64.000000,64.239998,62.720001,63.049999,38.347328,18581000
2007-02-28,63.270000,63.720001,62.820000,62.930000,38.274334,16690600
2007-03-01,62.349998,62.930000,61.750000,62.450001,37.982403,14589700
2007-03-02,62.299999,62.450001,61.730000,61.950001,37.678303,13773000
2007-03-05,61.450001,62.349998,61.450001,61.830002,37.605320,16009400
2007-03-06,62.150002,62.220001,61.369999,61.700001,37.526230,19244300
2007-03-07,61.650002,62.529999,61.590000,61.860001,37.623573,14139300
2007-03-08,62.000000,62.250000,61.650002,61.720001,37.538403,14670100
2007-03-09,62.180000,62.310001,61.939999,62.139999,37.793850,10011500
2007-03-12,62.250000,62.349998,61.410000,61.790001,37.580990,13310200
2007-03-13,61.400002,61.730000,60.610001,60.770000,36.960613,17202700
2007-03-14,60.990002,61.150002,60.110001,60.709999,36.924122,16217000
2007-03-15,60.700001,60.810001,60.349998,60.529999,36.814644,10109800
2007-03-16,60.570000,60.880001,60.250000,60.509998,36.802494,15553900
2007-03-19,60.650002,60.799999,60.369999,60.730000,36.936291,10425200
2007-03-20,60.660000,61.340000,60.650002,61.070000,37.143078,9871300
2007-03-21,61.070000,61.320000,60.480000,61.220001,37.234314,16305000
2007-03-22,61.220001,61.480000,60.790001,60.860001,37.015350,12725500
2007-03-23,61.250000,61.250000,60.349998,60.509998,36.802494,17676100
2007-03-26,60.799999,60.799999,59.869999,60.250000,36.644344,17385900
2007-03-27,60.099998,60.209999,59.980000,60.029999,36.510544,12691000
2007-03-28,60.000000,60.400002,59.869999,60.000000,36.492298,16111500
2007-03-29,60.380001,60.480000,60.020000,60.340000,36.699089,16849900
2007-03-30,60.430000,60.450001,59.950001,60.259998,36.650410,13275100
2007-04-02,60.259998,60.400002,60.029999,60.099998,36.553120,9734200
2007-04-03,60.549999,60.869999,60.250000,60.639999,36.881550,12055300
2007-04-04,60.709999,61.349998,60.549999,61.290001,37.276875,12983300
2007-04-05,61.340000,61.900002,61.230000,61.549999,37.435028,9694800
2007-04-09,61.599998,61.750000,61.369999,61.630001,37.483665,5829600
2007-04-10,61.540001,61.869999,61.459999,61.669998,37.507992,9137600
2007-04-11,61.520000,62.290001,61.500000,61.889999,37.641800,14688400
2007-04-12,61.549999,61.950001,61.500000,61.919998,37.660042,9342600
2007-04-13,62.150002,62.380001,61.889999,62.349998,37.921577,14546100
2007-04-16,62.490002,63.020000,62.410000,63.020000,38.329060,13395100
2007-04-17,65.300003,65.400002,64.430000,64.550003,39.259628,29072800
2007-04-18,64.449997,64.769997,64.150002,64.430000,39.186642,11757000
2007-04-19,64.940002,65.029999,64.300003,64.940002,39.496830,12530900
2007-04-20,65.449997,65.449997,64.870003,65.120003,39.606312,15794600
2007-04-23,65.000000,65.120003,64.680000,64.750000,39.381271,10862400
2007-04-24,65.150002,65.150002,64.360001,64.489998,39.223145,10367000
2007-04-25,64.750000,65.120003,64.500000,64.680000,39.338696,12907800
2007-04-26,64.489998,64.699997,64.150002,64.239998,39.071087,10533100
2007-04-27,64.010002,64.529999,63.849998,64.169998,39.028519,9817600
2007-04-30,64.000000,64.370003,63.750000,64.220001,39.058918,13917900
2007-05-01,64.529999,64.940002,64.260002,64.559998,39.265697,10049100
2007-05-02,64.010002,64.800003,64.000000,64.480003,39.217060,7976300
2007-05-03,64.589996,64.800003,64.139999,64.320000,39.119732,8992000
2007-05-04,64.559998,64.790001,64.160004,64.480003,39.217060,6489200
2007-05-07,63.990002,64.330002,63.590000,64.260002,39.083241,10864100
2007-05-08,63.939999,64.089996,63.500000,63.700001,38.742668,10957500
2007-05-09,63.639999,64.290001,63.310001,64.110001,38.992027,13768500
2007-05-10,64.010002,64.010002,62.470001,62.500000,38.012802,23573300
2007-05-11,62.299999,63.029999,61.650002,62.270000,37.872921,23867100
2007-05-14,63.000000,63.459999,62.560001,62.610001,38.079716,16788200
2007-05-15,61.990002,62.400002,61.660000,61.820000,37.599224,21866900
2007-05-16,62.779999,63.369999,62.410000,63.049999,38.347328,17213000
2007-05-17,63.099998,63.099998,62.529999,62.740002,38.158787,12360000
2007-05-18,62.980000,63.630001,62.799999,63.419998,38.572353,13378700
2007-05-21,63.849998,64.029999,63.380001,63.520000,38.633175,10813300
2007-05-22,63.549999,63.880001,63.299999,63.580002,38.669674,8892500
2007-05-23,63.770000,64.099998,63.639999,63.810001,38.809551,9822100
2007-05-24,63.759998,64.080002,63.459999,63.480000,38.861588,11036400
2007-05-25,63.580002,63.580002,63.090000,63.189999,38.684059,8493000
2007-05-29,63.200001,63.360001,62.790001,63.049999,38.598347,10059400
2007-05-30,63.049999,63.360001,62.759998,63.220001,38.702419,10866600
2007-05-31,63.000000,63.549999,62.970001,63.270000,38.733032,12154500
2007-06-01,63.349998,63.770000,63.020000,63.410000,38.818745,10836900
2007-06-04,63.049999,63.669998,63.009998,63.599998,38.935043,10090400
2007-06-05,63.400002,63.549999,63.020000,63.310001,38.757519,11391400
2007-06-06,63.200001,63.430000,62.549999,62.900002,38.506527,11532300
2007-06-07,62.639999,62.900002,61.990002,62.000000,37.955555,14245500
2007-06-08,62.049999,62.349998,61.459999,62.130001,38.035141,13943800
2007-06-11,62.889999,62.889999,62.150002,62.270000,38.120857,9082200
2007-06-12,62.250000,62.410000,61.759998,61.830002,37.851486,11908200
2007-06-13,61.910000,62.259998,61.320000,62.180000,38.065750,14814400
2007-06-14,62.200001,62.610001,62.180000,62.450001,38.231041,9093400
2007-06-15,62.590000,63.119999,62.570000,62.770000,38.426937,16817100
2007-06-18,62.849998,62.900002,62.230000,62.330002,38.157574,8489300
2007-06-19,62.340000,62.669998,62.200001,62.419998,38.212681,11399300
2007-06-20,62.520000,62.840000,61.990002,62.040001,37.980042,11311700
2007-06-21,61.910000,62.340000,61.790001,62.110001,38.022896,10370700
2007-06-22,61.849998,61.980000,60.730000,60.730000,37.178074,22060300
2007-06-25,61.000000,61.509998,60.970001,61.110001,37.410690,12967700
2007-06-26,61.360001,61.959999,61.320000,61.650002,37.741283,13908200
2007-06-27,61.150002,61.529999,61.070000,61.450001,37.618855,14158300
2007-06-28,61.500000,61.840000,61.200001,61.500000,37.649460,9515800
2007-06-29,61.580002,61.939999,61.209999,61.619999,37.722927,12025100
2007-07-02,61.939999,62.000000,61.380001,61.849998,37.863728,8090400
2007-07-03,62.000000,62.279999,61.880001,61.950001,37.924950,4716100
2007-07-05,62.099998,62.419998,61.869999,62.279999,38.126972,8299700
2007-07-06,62.099998,62.400002,62.000000,62.130001,38.035141,7558900
2007-07-09,62.360001,63.330002,61.990002,62.720001,38.396332,18794500
2007-07-10,62.720001,62.849998,62.119999,62.200001,38.077988,14338300
2007-07-11,62.200001,62.990002,62.150002,62.860001,38.482040,11145900
2007-07-12,63.049999,63.410000,62.619999,63.360001,38.788124,11042400
2007-07-13,63.470001,63.599998,63.009998,63.430000,38.830982,8999400
2007-07-16,63.369999,63.880001,63.279999,63.799999,39.057495,13368200
2007-07-17,62.880001,63.520000,62.279999,62.740002,38.408569,27568400
2007-07-18,62.509998,62.900002,62.020000,62.200001,38.077988,16892500
2007-07-19,62.349998,62.700001,62.060001,62.389999,38.194302,12653800
2007-07-20,62.389999,62.500000,61.720001,61.790001,37.827011,13773900
2007-07-23,61.889999,62.330002,61.849998,62.000000,37.955555,9439400
2007-07-24,61.570000,62.130001,61.419998,61.470001,37.631092,10753800
2007-07-25,61.480000,61.990002,61.189999,61.529999,37.667839,10622200
2007-07-26,61.029999,61.520000,60.750000,60.959999,37.318882,23319000
2007-07-27,60.750000,61.139999,59.720001,59.770000,36.590382,23503600
2007-07-30,59.930000,60.439999,59.770000,60.070000,36.774036,13604100
2007-07-31,61.349998,61.779999,60.500000,60.500000,37.037273,21874200
2007-08-01,60.509998,61.400002,60.450001,60.959999,37.318882,17638800
2007-08-02,60.799999,61.480000,60.750000,61.029999,37.361732,17094800
2007-08-03,61.500000,61.500000,60.410000,60.549999,37.067890,12984400
2007-08-06,60.310001,62.360001,60.310001,62.299999,38.139202,14768000
2007-08-07,61.750000,62.400002,61.549999,62.080002,38.004532,18086400
2007-08-08,61.990002,62.490002,61.200001,62.490002,38.255543,15477600
2007-08-09,62.000000,62.599998,60.830002,60.830002,37.239304,20821000
2007-08-10,60.700001,61.419998,60.500000,61.150002,37.435196,15651600
2007-08-13,61.320000,61.869999,61.130001,61.450001,37.618855,11132700
2007-08-14,61.509998,61.939999,61.110001,61.130001,37.422955,18623200
2007-08-15,61.080002,61.750000,60.779999,61.299999,37.527023,13757600
2007-08-16,60.799999,61.930000,60.730000,61.630001,37.729046,24001900
2007-08-17,62.490002,62.980000,61.349998,62.020000,37.967785,18327900
2007-08-20,61.840000,62.099998,61.540001,61.830002,37.851486,12981800
2007-08-21,61.570000,61.910000,61.500000,61.669998,37.753513,12477700
2007-08-22,61.700001,62.099998,61.619999,62.009998,37.961678,12141600
2007-08-23,62.150002,62.369999,61.970001,62.110001,38.022896,8809400
2007-08-24,61.759998,61.980000,61.349998,61.880001,38.136925,9166300
2007-08-27,61.660000,61.849998,61.509998,61.599998,37.964340,10458800
2007-08-28,61.599998,61.680000,61.230000,61.250000,37.748631,14789300
2007-08-29,61.349998,61.990002,61.259998,61.860001,38.124592,10176700
2007-08-30,61.349998,61.910000,61.349998,61.599998,37.964340,8354000
2007-08-31,61.980000,62.070000,61.650002,61.790001,38.081448,13355800
2007-09-04,61.630001,62.049999,61.599998,61.980000,38.198528,9167600
2007-09-05,61.849998,61.970001,61.450001,61.650002,37.995163,11283800
2007-09-06,61.700001,61.900002,61.610001,61.660000,38.001320,7724400
